raceId,year,round,circuitId,name,date,time,url,driverId,grid,position,datetime,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5
380,1988,9,10,German Grand Prix,1988-07-24,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,77.0,3.0,3.0,1988-07-24,10.0,9.0,3.0,2.0,5.0,2.0
380,1988,9,10,German Grand Prix,1988-07-24,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,102.0,1.0,1.0,1988-07-24,3.0,1.0,2.0,1.0,1.0,2.0
380,1988,9,10,German Grand Prix,1988-07-24,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,158.0,15.0,10.0,1988-07-24,5.0,7.0,11.0,6.0,7.0,8.0
380,1988,9,10,German Grand Prix,1988-07-24,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,156.0,24.0,11.0,1988-07-24,5.0,5.0,5.0,14.0,4.0,7.0
380,1988,9,10,German Grand Prix,1988-07-24,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,110.0,14.0,13.0,1988-07-24,7.0,10.0,4.0,9.0,14.0,4.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,140.0,24.0,-1.0,1988-08-07,4.0,10.0,9.0,5.0,6.0,7.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,166.0,23.0,-1.0,1988-08-07,9.0,12.0,10.0,12.0,9.0,9.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,156.0,21.0,-1.0,1988-08-07,7.0,11.0,5.0,5.0,14.0,4.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,158.0,14.0,-1.0,1988-08-07,8.0,10.0,7.0,11.0,6.0,7.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,118.0,12.0,-1.0,1988-08-07,6.0,7.0,6.0,4.0,9.0,4.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,117.0,7.0,2.0,1988-08-07,3.0,2.0,1.0,2.0,2.0,1.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,123.0,3.0,3.0,1988-08-07,4.0,6.0,3.0,3.0,8.0,8.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,119.0,6.0,6.0,1988-08-07,5.0,8.0,6.0,13.0,3.0,9.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,102.0,1.0,1.0,1988-08-07,2.0,1.0,1.0,2.0,1.0,1.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,95.0,2.0,-1.0,1988-08-07,14.0,2.0,1.0,1.0,3.0,1.0
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,137.0,13.0,8.0,1988-08-07,1.0,5.0,5.0,4.0,3.0,3.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,119.0,5.0,-1.0,1988-08-28,8.0,6.0,8.0,6.0,13.0,3.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,77.0,3.0,-1.0,1988-08-28,10.0,3.0,9.0,3.0,2.0,5.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,110.0,19.0,-1.0,1988-08-28,3.0,13.0,10.0,4.0,9.0,14.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,163.0,17.0,-1.0,1988-08-28,6.0,17.0,18.0,10.0,10.0,10.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,105.0,4.0,-1.0,1988-08-28,4.0,4.0,17.0,3.0,3.0,18.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,123.0,6.0,-1.0,1988-08-28,10.0,3.0,6.0,3.0,3.0,8.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,102.0,1.0,1.0,1988-08-28,2.0,1.0,1.0,1.0,2.0,1.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,117.0,2.0,2.0,1988-08-28,1.0,2.0,2.0,1.0,2.0,2.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,118.0,10.0,5.0,1988-08-28,6.0,7.0,6.0,4.0,9.0,4.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,158.0,11.0,6.0,1988-08-28,4.0,10.0,7.0,11.0,6.0,7.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,137.0,9.0,4.0,1988-08-28,5.0,8.0,5.0,5.0,4.0,3.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,112.0,16.0,9.0,1988-08-28,8.0,12.0,10.0,17.0,6.0,12.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,166.0,18.0,10.0,1988-08-28,9.0,12.0,10.0,12.0,9.0,9.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,140.0,20.0,11.0,1988-08-28,2.0,10.0,9.0,5.0,6.0,7.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,156.0,21.0,12.0,1988-08-28,13.0,11.0,5.0,5.0,14.0,4.0
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,84.0,12.0,7.0,1988-08-28,13.0,7.0,5.0,10.0,9.0,8.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,110.0,18.0,-1.0,1988-09-11,10.0,13.0,10.0,4.0,9.0,14.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,137.0,7.0,-1.0,1988-09-11,1.0,4.0,8.0,5.0,5.0,4.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,156.0,0.0,-1.0,1988-09-11,14.0,12.0,11.0,5.0,5.0,14.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,140.0,0.0,-1.0,1988-09-11,6.0,11.0,10.0,9.0,5.0,6.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,77.0,3.0,1.0,1988-09-11,4.0,3.0,9.0,3.0,2.0,5.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,105.0,4.0,2.0,1988-09-11,13.0,4.0,17.0,3.0,3.0,18.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,158.0,5.0,3.0,1988-09-11,9.0,6.0,10.0,7.0,11.0,6.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,118.0,6.0,4.0,1988-09-11,6.0,5.0,7.0,6.0,4.0,9.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,123.0,8.0,6.0,1988-09-11,5.0,3.0,6.0,3.0,3.0,8.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,166.0,23.0,-1.0,1988-09-11,12.0,10.0,12.0,10.0,12.0,9.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,102.0,1.0,10.0,1988-09-11,2.0,1.0,1.0,1.0,1.0,2.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,163.0,24.0,13.0,1988-09-11,10.0,17.0,18.0,10.0,10.0,10.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,117.0,2.0,-1.0,1988-09-11,15.0,2.0,2.0,2.0,1.0,2.0
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,119.0,10.0,7.0,1988-09-11,3.0,6.0,8.0,6.0,13.0,3.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,137.0,8.0,-1.0,1988-09-25,3.0,4.0,8.0,5.0,5.0,4.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,119.0,11.0,-1.0,1988-09-25,8.0,7.0,6.0,8.0,6.0,13.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,110.0,12.0,-1.0,1988-09-25,12.0,13.0,10.0,4.0,9.0,14.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,140.0,24.0,-1.0,1988-09-25,5.0,11.0,10.0,9.0,5.0,6.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,77.0,4.0,-1.0,1988-09-25,2.0,1.0,3.0,9.0,3.0,2.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,158.0,18.0,-1.0,1988-09-25,6.0,3.0,6.0,10.0,7.0,11.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,95.0,6.0,-1.0,1988-09-25,1.0,2.0,1.0,1.0,3.0,1.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,117.0,1.0,1.0,1988-09-25,1.0,2.0,2.0,2.0,1.0,2.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,123.0,13.0,3.0,1988-09-25,14.0,6.0,3.0,6.0,3.0,3.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,118.0,10.0,4.0,1988-09-25,13.0,4.0,5.0,7.0,6.0,4.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,105.0,7.0,5.0,1988-09-25,5.0,2.0,4.0,17.0,3.0,3.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,102.0,2.0,6.0,1988-09-25,7.0,10.0,1.0,1.0,1.0,1.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,156.0,22.0,-1.0,1988-09-25,10.0,12.0,11.0,5.0,5.0,14.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,166.0,21.0,9.0,1988-09-25,12.0,10.0,12.0,10.0,12.0,9.0
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,163.0,23.0,10.0,1988-09-25,7.0,13.0,17.0,18.0,10.0,10.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,118.0,17.0,-1.0,1988-10-02,10.0,4.0,4.0,5.0,7.0,6.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,166.0,13.0,-1.0,1988-10-02,7.0,9.0,10.0,12.0,10.0,12.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,105.0,10.0,-1.0,1988-10-02,15.0,5.0,2.0,4.0,17.0,3.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,158.0,25.0,-1.0,1988-10-02,8.0,3.0,6.0,10.0,7.0,11.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,112.0,12.0,14.0,1988-10-02,6.0,9.0,12.0,10.0,17.0,6.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,140.0,21.0,-1.0,1988-10-02,3.0,11.0,10.0,9.0,5.0,6.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,117.0,2.0,1.0,1988-10-02,2.0,1.0,2.0,2.0,2.0,1.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,95.0,3.0,2.0,1988-10-02,1.0,2.0,1.0,1.0,3.0,1.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,119.0,7.0,5.0,1988-10-02,13.0,7.0,6.0,8.0,6.0,13.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,77.0,8.0,6.0,1988-10-02,6.0,1.0,3.0,9.0,3.0,2.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,102.0,1.0,4.0,1988-10-02,5.0,6.0,10.0,1.0,1.0,1.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,137.0,9.0,8.0,1988-10-02,4.0,4.0,8.0,5.0,5.0,4.0
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,123.0,4.0,9.0,1988-10-02,16.0,3.0,6.0,3.0,6.0,3.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,137.0,5.0,-1.0,1988-10-30,15.0,8.0,4.0,8.0,5.0,5.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,118.0,7.0,-1.0,1988-10-30,10.0,4.0,4.0,5.0,7.0,6.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,140.0,0.0,-1.0,1988-10-30,3.0,11.0,10.0,9.0,5.0,6.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,123.0,10.0,3.0,1988-10-30,5.0,9.0,3.0,6.0,3.0,6.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,158.0,15.0,-1.0,1988-10-30,9.0,3.0,6.0,10.0,7.0,11.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,117.0,2.0,2.0,1988-10-30,7.0,1.0,1.0,2.0,2.0,2.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,102.0,1.0,1.0,1988-10-30,2.0,4.0,6.0,10.0,1.0,1.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,77.0,3.0,4.0,1988-10-30,1.0,6.0,1.0,3.0,9.0,3.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,119.0,11.0,6.0,1988-10-30,11.0,5.0,7.0,6.0,8.0,6.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,166.0,18.0,8.0,1988-10-30,12.0,9.0,10.0,12.0,10.0,12.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,105.0,9.0,11.0,1988-10-30,4.0,5.0,2.0,4.0,17.0,3.0
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,156.0,16.0,12.0,1988-10-30,8.0,12.0,11.0,5.0,5.0,14.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,156.0,17.0,-1.0,1988-11-13,4.0,12.0,12.0,11.0,5.0,5.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,77.0,4.0,-1.0,1988-11-13,1.0,4.0,6.0,1.0,3.0,9.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,163.0,23.0,-1.0,1988-11-13,7.0,10.0,13.0,17.0,18.0,10.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,105.0,12.0,-1.0,1988-11-13,2.0,11.0,5.0,2.0,4.0,17.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,117.0,2.0,1.0,1988-11-13,1.0,2.0,1.0,1.0,2.0,2.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,137.0,5.0,3.0,1988-11-13,2.0,8.0,4.0,8.0,5.0,5.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,119.0,6.0,4.0,1988-11-13,9.0,6.0,5.0,7.0,6.0,8.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,123.0,10.0,5.0,1988-11-13,3.0,3.0,9.0,3.0,6.0,3.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,140.0,22.0,9.0,1988-11-13,3.0,11.0,10.0,9.0,5.0,6.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,112.0,24.0,10.0,1988-11-13,8.0,14.0,9.0,12.0,10.0,17.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,166.0,16.0,11.0,1988-11-13,5.0,8.0,9.0,10.0,12.0,10.0
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,110.0,15.0,8.0,1988-11-13,8.0,13.0,10.0,4.0,9.0,14.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,123.0,4.0,-1.0,1989-03-26,7.0,5.0,3.0,9.0,3.0,6.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,77.0,3.0,-1.0,1989-03-26,2.0,4.0,6.0,1.0,3.0,9.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,163.0,0.0,-1.0,1989-03-26,4.0,10.0,13.0,17.0,18.0,10.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,95.0,6.0,1.0,1989-03-26,6.0,2.0,2.0,1.0,1.0,3.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,140.0,0.0,-1.0,1989-03-26,9.0,9.0,11.0,10.0,9.0,5.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,156.0,18.0,7.0,1989-03-26,10.0,12.0,12.0,11.0,5.0,5.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,137.0,9.0,-1.0,1989-03-26,3.0,3.0,8.0,4.0,8.0,5.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,117.0,5.0,2.0,1989-03-26,1.0,1.0,2.0,1.0,1.0,2.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,118.0,8.0,5.0,1989-03-26,4.0,4.0,4.0,5.0,7.0,6.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,105.0,20.0,10.0,1989-03-26,5.0,11.0,5.0,2.0,4.0,17.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,112.0,26.0,12.0,1989-03-26,9.0,10.0,14.0,9.0,12.0,10.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,119.0,2.0,15.0,1989-03-26,3.0,4.0,6.0,5.0,7.0,6.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,158.0,24.0,-1.0,1989-03-26,8.0,3.0,6.0,10.0,7.0,11.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,84.0,13.0,-1.0,1989-03-26,5.0,7.0,7.0,5.0,10.0,9.0
356,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,102.0,1.0,11.0,1989-03-26,2.0,1.0,4.0,6.0,10.0,1.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,105.0,0.0,-1.0,1989-04-23,18.0,10.0,11.0,5.0,2.0,4.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,163.0,0.0,-1.0,1989-04-23,2.0,10.0,13.0,17.0,18.0,10.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,77.0,5.0,-1.0,1989-04-23,5.0,4.0,6.0,1.0,3.0,9.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,112.0,20.0,-1.0,1989-04-23,17.0,12.0,10.0,14.0,9.0,12.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,140.0,0.0,-1.0,1989-04-23,4.0,9.0,11.0,10.0,9.0,5.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,119.0,4.0,-1.0,1989-04-23,13.0,15.0,4.0,6.0,5.0,7.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,117.0,2.0,2.0,1989-04-23,2.0,2.0,1.0,2.0,1.0,1.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,123.0,6.0,4.0,1989-04-23,4.0,5.0,3.0,9.0,3.0,6.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,118.0,12.0,5.0,1989-04-23,9.0,5.0,4.0,4.0,5.0,7.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,156.0,25.0,6.0,1989-04-23,14.0,7.0,12.0,12.0,11.0,5.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,102.0,1.0,1.0,1989-04-23,1.0,11.0,1.0,4.0,6.0,10.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,158.0,21.0,9.0,1989-04-23,7.0,3.0,6.0,10.0,7.0,11.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,84.0,22.0,-1.0,1989-04-23,5.0,7.0,7.0,5.0,10.0,9.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,138.0,24.0,-1.0,1989-04-23,8.0,8.0,7.0,10.0,8.0,6.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,137.0,8.0,-1.0,1989-04-23,3.0,3.0,8.0,4.0,8.0,5.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,95.0,3.0,-1.0,1989-04-23,1.0,1.0,2.0,2.0,1.0,1.0
357,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,110.0,16.0,10.0,1989-04-23,6.0,8.0,13.0,10.0,4.0,9.0
358,1989,3,6,Monaco Grand Prix,1989-05-07,\N,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix,118.0,6.0,-1.0,1989-05-07,4.0,5.0,5.0,4.0,4.0,5.0
